Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,Season
336,Hugo Novoa,es ESP,"MF,FW",RB Leipzig,18,2003,8,1,136,1.5,1,0,1,1,0,0,0,0,1,1,0.2,1.2,3,3,19,0.66,0,0.66,0.66,0.66,0.63,0.15,0.78,0.63,0.78,Matches,2021-2022
337,Soma Novothny,hu HUN,"FW,MF",Bochum,27,1994,6,0,80,0.9,1,0,1,1,0,0,0,0,0.6,0.6,0,0.6,1,2,6,1.13,0,1.13,1.13,1.13,0.71,0,0.71,0.71,0.71,Matches,2021-2022
338,Kasim Nuhu,gh GHA,DF,Hoffenheim,26,1995,3,0,5,0.1,0,0,0,0,0,0,0,0,0.1,0.1,0,0.1,0,1,0,0,0,0,0,0,0.96,0,0.96,0.96,0.96,Matches,2021-2022
339,Hans Nunoo Sarpei,gh GHA,"DF,MF",Greuther Fürth,22,1998,8,7,643,7.1,0,0,0,0,0,0,2,0,0.1,0.1,0,0.1,2,16,0,0,0,0,0,0,0.01,0,0.01,0.01,0.01,Matches,2021-2022
340,Bastian Oczipka,de GER,DF,Union Berlin,32,1989,18,9,932,10.4,0,1,1,0,0,0,1,0,0.3,0.3,2.1,2.4,21,47,35,0,0.1,0.1,0,0.1,0.03,0.2,0.23,0.03,0.23,Matches,2021-2022
341,Masaya Okugawa,jp JPN,"MF,FW",Arminia,25,1996,33,30,"2,531",28.1,8,1,9,8,0,0,0,0,3.9,3.9,1.4,5.3,40,47,121,0.28,0.04,0.32,0.28,0.32,0.14,0.05,0.19,0.14,0.19,Matches,2021-2022
342,Mathias Olesen,lu LUX,"MF,FW",Köln,20,2001,3,0,17,0.2,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,1,0,0,0,0,0,0,0.28,0.28,0,0.28,Matches,2021-2022
343,Dani Olmo,es ESP,"MF,FW",RB Leipzig,23,1998,19,7,743,8.3,3,3,6,3,0,0,2,0,1.9,1.9,2.6,4.4,15,53,55,0.36,0.36,0.73,0.36,0.73,0.23,0.31,0.54,0.23,0.54,Matches,2021-2022
344,Karim Onisiwo,at AUT,FW,Mainz 05,29,1992,31,28,"2,361",26.2,5,8,13,5,0,0,0,0,8.2,8.2,6.6,14.8,82,51,237,0.19,0.3,0.5,0.19,0.5,0.31,0.25,0.57,0.31,0.57,Matches,2021-2022
345,Willi Orban,hu HUN,DF,RB Leipzig,28,1992,30,30,"2,642",29.4,2,1,3,2,0,0,1,0,2.8,2.8,1.4,4.2,8,89,7,0.07,0.03,0.1,0.07,0.1,0.1,0.05,0.14,0.1,0.14,Matches,2021-2022
346,Stefan Ortega,de GER,GK,Arminia,28,1992,33,33,"2,970",33,0,0,0,0,0,0,1,0,0,0,0.2,0.2,0,3,0,0,0,0,0,0,0,0.01,0.01,0,0.01,Matches,2021-2022
347,Patrick Osterhage,de GER,MF,Bochum,21,2000,13,6,599,6.7,0,1,1,0,0,0,2,0,0.3,0.3,0.1,0.4,2,11,19,0,0.15,0.15,0,0.15,0.05,0.01,0.07,0.05,0.07,Matches,2021-2022
348,Tomáš Ostrák,cz CZE,"MF,FW",Köln,21,2000,5,0,31,0.3,0,1,1,0,0,0,0,0,0,0,0.6,0.6,1,3,3,0,2.9,2.9,0,2.9,0.06,1.69,1.75,0.06,1.75,Matches,2021-2022
349,Paulo Otávio,br BRA,"DF,MF",Wolfsburg,26,1994,7,5,362,4,0,1,1,0,0,0,0,0,0.3,0.3,0.6,0.9,18,16,28,0,0.25,0.25,0,0.25,0.06,0.15,0.21,0.06,0.21,Matches,2021-2022
350,Reece Oxford,eng ENG,DF,Augsburg,22,1998,30,30,"2,693",29.9,2,1,3,2,0,0,9,0,2.2,2.2,0.7,2.9,10,41,2,0.07,0.03,0.1,0.07,0.1,0.07,0.02,0.1,0.07,0.1,Matches,2021-2022
351,Salih Özcan,tr TUR,MF,Köln,23,1998,31,26,"2,312",25.7,2,0,2,2,0,0,5,0,1.9,1.9,1,2.9,39,113,47,0.08,0,0.08,0.08,0.08,0.08,0.04,0.11,0.08,0.11,Matches,2021-2022
352,Levin Öztunalı,de GER,MF,Union Berlin,25,1996,18,5,572,6.4,0,0,0,0,0,0,0,0,0.7,0.7,0.4,1.1,8,18,37,0,0,0,0,0,0.11,0.07,0.18,0.11,0.18,Matches,2021-2022
353,Gonçalo Paciência,pt POR,FW,Eint Frankfurt,26,1994,18,4,516,5.7,3,0,3,2,1,2,3,0,3.5,1.9,0.2,2.1,7,18,43,0.52,0,0.52,0.35,0.35,0.61,0.03,0.63,0.33,0.36,Matches,2021-2022
354,Exequiel Palacios,ar ARG,MF,Leverkusen,22,1998,23,12,"1,097",12.2,2,2,4,2,0,0,2,0,0.8,0.8,2.2,2.9,10,77,17,0.16,0.16,0.33,0.16,0.33,0.06,0.18,0.24,0.06,0.24,Matches,2021-2022
355,Miloš Pantović,rs SRB,"MF,FW",Bochum,25,1996,28,18,"1,533",17,4,3,7,3,1,1,2,0,6,5.2,3.9,9.1,21,45,82,0.23,0.18,0.41,0.18,0.35,0.35,0.23,0.58,0.31,0.54,Matches,2021-2022
356,Antonios Papadopoulos,de GER,"DF,MF",Dortmund,21,1999,2,0,17,0.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2021-2022
357,Merveille Papela,de GER,MF,Mainz 05,20,2001,5,0,83,0.9,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0.02,0,0.02,0.02,0.02,Matches,2021-2022
358,Kevin Paredes,us USA,"FW,DF",Wolfsburg,18,2003,2,0,16,0.2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,Matches,2021-2022
359,Felix Passlack,de GER,DF,Dortmund,23,1998,10,5,472,5.2,1,0,1,1,0,0,0,0,0.1,0.1,0.2,0.4,13,23,28,0.19,0,0.19,0.19,0.19,0.03,0.04,0.07,0.03,0.07,Matches,2021-2022
360,Paulinho,br BRA,"FW,MF",Leverkusen,21,2000,24,14,"1,218",13.5,4,1,5,4,0,0,1,0,4.1,4.1,2.1,6.2,58,43,121,0.3,0.07,0.37,0.3,0.37,0.3,0.15,0.46,0.3,0.46,Matches,2021-2022
361,Benjamin Pavard,fr FRA,DF,Bayern Munich,25,1996,25,24,"2,076",23.1,0,1,1,0,0,0,2,1,0.7,0.7,1.6,2.3,50,193,91,0,0.04,0.04,0,0.04,0.03,0.07,0.1,0.03,0.1,Matches,2021-2022
362,Mads Pedersen,dk DEN,"MF,DF",Augsburg,24,1996,29,15,"1,391",15.5,2,1,3,2,0,0,5,0,1.1,1.1,1.7,2.8,25,34,46,0.13,0.06,0.19,0.13,0.19,0.07,0.11,0.18,0.07,0.18,Matches,2021-2022
363,Peter Pekarík,sk SVK,DF,Hertha BSC,34,1986,27,26,"2,234",24.8,0,0,0,0,0,0,1,0,0.8,0.8,0.8,1.6,40,69,69,0,0,0,0,0,0.03,0.03,0.06,0.03,0.06,Matches,2021-2022
364,Philipp Pentke,de GER,GK,Hoffenheim,36,1985,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2021-2022
365,Ricardo Pepi,us USA,"FW,MF",Augsburg,18,2003,11,4,477,5.3,0,0,0,0,0,0,0,0,0.8,0.8,0.6,1.5,1,4,27,0,0,0,0,0,0.16,0.12,0.28,0.16,0.28,Matches,2021-2022
366,Pavao Pervan,at AUT,GK,Wolfsburg,33,1987,6,6,540,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2021-2022
367,Nils Petersen,de GER,FW,Freiburg,32,1988,22,3,580,6.4,5,1,6,5,0,0,0,0,2.5,2.5,0.5,3,4,9,30,0.78,0.16,0.93,0.78,0.93,0.39,0.07,0.47,0.39,0.47,Matches,2021-2022
368,Jens Petter Hauge,no NOR,"MF,FW",Eint Frankfurt,21,1999,26,9,"1,040",11.6,2,2,4,2,0,0,4,0,2,2,0.8,2.8,21,35,78,0.17,0.17,0.35,0.17,0.35,0.18,0.07,0.24,0.18,0.24,Matches,2021-2022
369,Immanuel Pherai,sr SUR,MF,Dortmund,20,2001,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2021-2022
370,Maximilian Philipp,de GER,MF,Wolfsburg,27,1994,22,12,963,10.7,1,4,5,1,0,0,2,0,1.2,1.2,1,2.2,11,32,65,0.09,0.37,0.47,0.09,0.47,0.11,0.09,0.21,0.11,0.21,Matches,2021-2022
371,Krzysztof Piątek,pl POL,FW,Hertha BSC,26,1995,9,4,347,3.9,1,0,1,1,0,0,0,0,1.8,1.8,0,1.8,4,6,23,0.26,0,0.26,0.26,0.26,0.46,0,0.46,0.46,0.46,Matches,2021-2022
372,Amos Pieper,de GER,DF,Arminia,23,1998,27,27,"2,379",26.4,0,0,0,0,0,0,2,0,0.8,0.8,0.3,1.1,7,63,3,0,0,0,0,0,0.03,0.01,0.04,0.03,0.04,Matches,2021-2022
373,Marvin Plattenhardt,de GER,DF,Hertha BSC,29,1992,21,19,"1,637",18.2,0,3,3,0,0,0,3,0,0.5,0.5,4.3,4.8,32,55,37,0,0.16,0.16,0,0.16,0.03,0.24,0.26,0.03,0.26,Matches,2021-2022
374,Alassane Pléa,fr FRA,"MF,FW",Gladbach,28,1993,33,24,"2,070",23,10,6,16,7,3,3,4,0,8,5.7,7.4,13,52,133,141,0.43,0.26,0.7,0.3,0.57,0.36,0.34,0.7,0.26,0.59,Matches,2021-2022
375,Joel Pohjanpalo,fi FIN,FW,Leverkusen,26,1994,2,0,12,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2021-2022
376,Sebastian Polter,de GER,FW,Bochum,30,1991,33,27,"2,341",26,10,1,11,9,1,2,2,0,8.7,7.2,2.4,9.6,16,49,111,0.38,0.04,0.42,0.35,0.38,0.35,0.1,0.45,0.29,0.38,Matches,2021-2022
377,Marin Pongračić,hr CRO,DF,Dortmund,23,1997,17,9,827,9.2,0,0,0,0,0,0,3,0,0,0,0,0,7,31,0,0,0,0,0,0,0,0,0,0,0,Matches,2021-2022
378,Stefan Posch,at AUT,DF,Hoffenheim,24,1997,28,26,"2,199",24.4,2,0,2,2,0,0,5,0,1.1,1.1,0.7,1.7,27,104,15,0.08,0,0.08,0.08,0.08,0.04,0.03,0.07,0.04,0.07,Matches,2021-2022
379,Yussuf Poulsen,dk DEN,"FW,MF",RB Leipzig,27,1994,25,12,"1,079",12,6,0,6,6,0,0,2,0,5.5,5.5,1.7,7.2,14,30,84,0.5,0,0.5,0.5,0.5,0.46,0.14,0.6,0.46,0.6,Matches,2021-2022
380,Manuel Prietl,at AUT,MF,Arminia,29,1991,26,23,"2,123",23.6,0,1,1,0,0,0,3,0,1,1,0.7,1.7,15,46,8,0,0.04,0.04,0,0.04,0.04,0.03,0.07,0.04,0.07,Matches,2021-2022
381,Grischa Prömel,de GER,MF,Union Berlin,26,1995,29,28,"2,422",26.9,8,1,9,8,0,0,4,0,6.3,6.3,1.1,7.3,27,95,72,0.3,0.04,0.33,0.3,0.33,0.23,0.04,0.27,0.23,0.27,Matches,2021-2022
382,Nick Proschwitz,de GER,FW,Hoffenheim,34,1986,1,0,27,0.3,0,0,0,0,0,0,0,0,0.3,0.3,0,0.3,0,0,0,0,0,0,0,0,0.98,0,0.98,0.98,0.98,Matches,2021-2022
383,Afimico Pululu,cd COD,"FW,MF",Greuther Fürth,22,1999,8,0,70,0.8,0,0,0,0,0,0,0,0,0,0,0,0,4,0,10,0,0,0,0,0,0.03,0,0.03,0.03,0.03,Matches,2021-2022
384,Sidney Raebiger,de GER,MF,RB Leipzig,16,2005,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Matches,2021-2022
385,Diant Ramaj,de GER,GK,Eint Frankfurt,19,2001,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2021-2022
386,Guilherme Ramos,pt POR,DF,Arminia,23,1997,13,9,906,10.1,0,0,0,0,0,0,1,0,0.2,0.2,0,0.3,5,32,9,0,0,0,0,0,0.02,0,0.03,0.02,0.03,Matches,2021-2022
387,Tobias Raschl,de GER,MF,Greuther Fürth,21,2000,10,7,597,6.6,0,1,1,0,0,0,0,0,0.2,0.2,0,0.2,14,18,8,0,0.15,0.15,0,0.15,0.02,0.01,0.03,0.02,0.03,Matches,2021-2022
388,David Raum,de GER,"DF,FW",Hoffenheim,23,1998,32,31,"2,757",30.6,3,11,14,3,0,0,5,0,1.7,1.7,11.4,13.1,95,130,228,0.1,0.36,0.46,0.1,0.46,0.05,0.37,0.43,0.05,0.43,Matches,2021-2022
389,Reinier,br BRA,"FW,MF",Dortmund,19,2002,13,1,162,1.8,0,0,0,0,0,0,0,0,0.2,0.2,0,0.2,1,6,12,0,0,0,0,0,0.12,0,0.12,0.12,0.12,Matches,2021-2022
390,Panagiotis Retsos,gr GRE,"DF,FW",Leverkusen,22,1998,4,0,32,0.4,0,0,0,0,0,0,0,0,0.1,0.1,0,0.1,0,1,0,0,0,0,0,0,0.15,0,0.15,0.15,0.15,Matches,2021-2022
391,Marco Reus,de GER,"MF,FW",Dortmund,32,1989,29,29,"2,503",27.8,9,13,22,9,0,0,2,0,11.5,11.5,7.9,19.5,57,119,172,0.32,0.47,0.79,0.32,0.79,0.41,0.28,0.7,0.41,0.7,Matches,2021-2022
392,Elvis Rexhbeçaj,xk KVX,MF,Bochum,23,1997,32,30,"2,542",28.2,0,0,0,0,0,0,5,0,1.1,1.1,1.1,2.2,21,93,54,0,0,0,0,0,0.04,0.04,0.08,0.04,0.08,Matches,2021-2022
393,Gio Reyna,us USA,MF,Dortmund,18,2002,10,6,439,4.9,2,1,3,2,0,0,0,0,1.7,1.7,1.6,3.3,13,10,32,0.41,0.21,0.62,0.41,0.62,0.35,0.33,0.68,0.35,0.68,Matches,2021-2022
394,Chris Richards,us USA,DF,Hoffenheim,21,2000,19,13,"1,304",14.5,1,1,2,1,0,0,1,0,1.2,1.2,0.4,1.6,12,59,7,0.07,0.07,0.14,0.07,0.14,0.08,0.03,0.11,0.08,0.11,Matches,2021-2022
395,Chris Richards,us USA,DF,Bayern Munich,21,2000,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2021-2022
396,Omar Richards,eng ENG,DF,Bayern Munich,23,1998,12,5,438,4.9,0,0,0,0,0,0,1,0,0.3,0.3,0.2,0.4,11,21,42,0,0,0,0,0,0.06,0.03,0.09,0.06,0.09,Matches,2021-2022
397,Marco Richter,de GER,"FW,MF",Hertha BSC,23,1997,30,19,"1,704",18.9,5,1,6,5,0,0,6,0,3.2,3.2,1.6,4.9,34,45,97,0.26,0.05,0.32,0.26,0.32,0.17,0.09,0.26,0.17,0.26,Matches,2021-2022
398,Manuel Riemann,de GER,GK,Bochum,32,1988,31,31,"2,790",31,0,1,1,0,0,1,2,0,0.8,0,0.3,0.3,0,6,0,0,0.03,0.03,0,0.03,0.03,0.01,0.04,0,0.01,Matches,2021-2022
399,Marc Roca,es ESP,MF,Bayern Munich,24,1996,9,4,379,4.2,0,0,0,0,0,0,0,0,0.2,0.2,0.3,0.5,6,26,2,0,0,0,0,0,0.05,0.08,0.13,0.05,0.13,Matches,2021-2022
400,Cimo Röcker,de GER,DF,Hertha BSC,27,1994,1,0,22,0.2,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,1,0,0,0,0,0,0,0.33,0.33,0,0.33,Matches,2021-2022
401,Sebastian Rode,de GER,MF,Eint Frankfurt,30,1990,17,10,759,8.4,1,0,1,1,0,0,1,0,0.8,0.8,0.9,1.8,10,54,17,0.12,0,0.12,0.12,0.12,0.1,0.11,0.21,0.1,0.21,Matches,2021-2022
402,Romario Rösch,de GER,MF,Mainz 05,22,1999,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2021-2022
403,Tom Rothe,de GER,DF,Dortmund,16,2004,2,1,94,1,1,0,1,1,0,0,1,0,0.2,0.2,0,0.2,1,0,10,0.96,0,0.96,0.96,0.96,0.15,0.03,0.18,0.15,0.18,Matches,2021-2022
404,Jérôme Roussillon,fr FRA,DF,Wolfsburg,28,1993,26,18,"1,775",19.7,1,0,1,1,0,0,5,0,1,1,1.6,2.6,42,64,91,0.05,0,0.05,0.05,0.05,0.05,0.08,0.13,0.05,0.13,Matches,2021-2022
405,Sebastian Rudy,de GER,MF,Hoffenheim,31,1990,21,7,773,8.6,3,1,4,3,0,0,5,0,2.1,2.1,0.3,2.5,5,44,25,0.35,0.12,0.47,0.35,0.47,0.25,0.04,0.29,0.25,0.29,Matches,2021-2022
406,Georginio Rutter,fr FRA,"FW,MF",Hoffenheim,19,2002,33,13,"1,611",17.9,8,2,10,8,0,0,2,0,7,7,4.2,11.2,38,42,124,0.45,0.11,0.56,0.45,0.56,0.39,0.23,0.63,0.39,0.63,Matches,2021-2022
407,Julian Ryerson,no NOR,DF,Union Berlin,23,1997,28,13,"1,429",15.9,2,0,2,2,0,0,3,0,1.3,1.3,1.5,2.8,30,50,50,0.13,0,0.13,0.13,0.13,0.08,0.09,0.18,0.08,0.18,Matches,2021-2022
408,Frederik Rønnow,dk DEN,GK,Union Berlin,28,1992,7,7,630,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2021-2022
409,Marcel Sabitzer,at AUT,"MF,DF",Bayern Munich,27,1994,25,8,905,10.1,1,1,2,1,0,0,0,0,2.1,2.1,1.7,3.8,20,66,54,0.1,0.1,0.2,0.1,0.2,0.21,0.17,0.38,0.21,0.38,Matches,2021-2022
410,Marcel Sabitzer,at AUT,"MF,FW",RB Leipzig,27,1994,2,0,49,0.5,0,0,0,0,0,0,1,0,0,0,0,0,1,5,3,0,0,0,0,0,0.04,0,0.04,0.04,0.04,Matches,2021-2022
411,Roland Sallai,hu HUN,"MF,FW",Freiburg,24,1997,31,18,"1,551",17.2,4,4,8,4,0,0,1,0,6,6,3.8,9.8,44,46,136,0.23,0.23,0.46,0.23,0.46,0.35,0.22,0.57,0.35,0.57,Matches,2021-2022
412,Diadie Samassékou,ml MLI,MF,Hoffenheim,25,1996,24,21,"1,655",18.4,2,0,2,2,0,0,7,0,1.1,1.1,1,2.2,8,62,23,0.11,0,0.11,0.11,0.11,0.06,0.06,0.12,0.06,0.12,Matches,2021-2022
413,Leroy Sané,de GER,"FW,MF",Bayern Munich,25,1996,32,22,"1,976",22,7,7,14,7,0,0,3,0,11.4,11.4,6.2,17.6,80,117,203,0.32,0.32,0.64,0.32,0.64,0.52,0.28,0.8,0.52,0.8,Matches,2021-2022
414,Mohamed Sankoh,nl NED,FW,Stuttgart,17,2003,1,0,4,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0.1,1,0,0,0,0,0,0,0,2.18,0,2.18,2.18,2.18,Matches,2021-2022
415,Baptiste Santamaria,fr FRA,MF,Freiburg,26,1995,1,0,21,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Matches,2021-2022
416,Bouna Sarr,sn SEN,DF,Bayern Munich,29,1992,5,0,64,0.7,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0.05,0,0.05,0.05,0.05,Matches,2021-2022
417,Joe Scally,us USA,DF,Gladbach,18,2002,30,20,"1,909",21.2,1,2,3,1,0,0,4,0,1.4,1.4,1.9,3.3,35,57,104,0.05,0.09,0.14,0.05,0.14,0.07,0.09,0.16,0.07,0.16,Matches,2021-2022
418,Kevin Schade,de GER,"MF,FW",Freiburg,19,2001,21,7,831,9.2,4,1,5,4,0,0,2,0,2.1,2,0.9,2.9,23,16,63,0.43,0.11,0.54,0.43,0.54,0.23,0.1,0.33,0.22,0.32,Matches,2021-2022
419,András Schäfer,hu HUN,MF,Union Berlin,22,1999,8,1,239,2.7,1,1,2,1,0,0,2,0,0.6,0.6,0.1,0.7,4,13,8,0.38,0.38,0.75,0.38,0.75,0.23,0.04,0.27,0.23,0.27,Matches,2021-2022
420,Louis Schaub,at AUT,"MF,FW",Köln,26,1994,28,6,654,7.3,1,2,3,1,0,0,0,0,1.3,1.3,1.2,2.4,28,37,68,0.14,0.28,0.41,0.14,0.41,0.17,0.16,0.33,0.17,0.33,Matches,2021-2022
421,Patrik Schick,cz CZE,FW,Leverkusen,25,1996,27,26,"2,076",23.1,24,3,27,23,1,2,0,0,18.1,16.5,2.5,19,21,25,138,1.04,0.13,1.17,1,1.13,0.78,0.11,0.89,0.72,0.83,Matches,2021-2022
422,Kingsley Schindler,gh GHA,"DF,FW",Köln,28,1993,18,1,349,3.9,1,2,3,1,0,0,1,0,0.4,0.4,1.1,1.5,6,24,27,0.26,0.52,0.77,0.26,0.77,0.09,0.29,0.38,0.09,0.38,Matches,2021-2022
423,Xaver Schlager,at AUT,MF,Wolfsburg,23,1997,14,13,"1,040",11.6,0,1,1,0,0,0,2,0,0.3,0.3,0.6,0.9,21,55,29,0,0.09,0.09,0,0.09,0.03,0.05,0.08,0.03,0.08,Matches,2021-2022
424,Keven Schlotterbeck,de GER,"DF,FW",Freiburg,24,1997,12,3,315,3.5,0,0,0,0,0,0,1,0,0,0,0,0.1,0,5,0,0,0,0,0,0,0.01,0,0.01,0.01,0.01,Matches,2021-2022
425,Nico Schlotterbeck,de GER,DF,Freiburg,21,1999,32,32,"2,785",30.9,4,1,5,4,0,0,5,0,3.6,3.6,1.5,5.1,35,173,21,0.13,0.03,0.16,0.13,0.16,0.11,0.05,0.16,0.11,0.16,Matches,2021-2022
426,Jonathan Schmid,fr FRA,DF,Freiburg,31,1990,13,6,588,6.5,0,1,1,0,0,0,0,0,0.2,0.2,0.8,1,9,25,31,0,0.15,0.15,0,0.15,0.03,0.13,0.15,0.03,0.15,Matches,2021-2022
427,Benno Schmitz,de GER,DF,Köln,26,1994,31,29,"2,421",26.9,0,5,5,0,0,0,5,0,0.5,0.5,3.8,4.3,60,203,126,0,0.19,0.19,0,0.19,0.02,0.14,0.16,0.02,0.16,Matches,2021-2022
428,Alessandro Schöpf,at AUT,MF,Arminia,27,1994,31,27,"2,397",26.6,1,0,1,1,0,0,3,1,2,2,2.6,4.6,57,96,91,0.04,0,0.04,0.04,0.04,0.07,0.1,0.17,0.07,0.17,Matches,2021-2022
429,Nico Schulz,de GER,DF,Dortmund,28,1993,16,9,836,9.3,0,2,2,0,0,0,2,0,0.2,0.2,1.1,1.3,17,52,44,0,0.22,0.22,0,0.22,0.02,0.11,0.14,0.02,0.14,Matches,2021-2022
430,Marvin Schwäbe,de GER,GK,Köln,26,1995,21,21,"1,890",21,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Matches,2021-2022
431,Alexander Schwolow,de GER,GK,Hertha BSC,29,1992,25,25,"2,175",24.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2021-2022
432,Paul Seguin,de GER,MF,Greuther Fürth,26,1995,27,23,"2,108",23.4,0,3,3,0,0,0,9,0,0.5,0.5,2,2.5,28,118,48,0,0.13,0.13,0,0.13,0.02,0.08,0.1,0.02,0.1,Matches,2021-2022
433,Davie Selke,de GER,FW,Hertha BSC,26,1995,25,10,"1,004",11.2,4,0,4,3,1,1,2,0,4.2,3.4,0.6,4,10,13,50,0.36,0,0.36,0.27,0.27,0.38,0.05,0.43,0.31,0.36,Matches,2021-2022
434,Lion Semić,de GER,DF,Dortmund,17,2003,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2021-2022
435,Suat Serdar,de GER,"MF,FW",Hertha BSC,24,1997,30,27,"2,218",24.6,3,0,3,3,0,0,6,0,2.1,2.1,1.4,3.5,43,83,77,0.12,0,0.12,0.12,0.12,0.09,0.06,0.14,0.09,0.14,Matches,2021-2022
436,Janni Serra,de GER,FW,Arminia,23,1998,26,15,"1,117",12.4,3,2,5,3,0,0,1,0,3.2,3.2,0.8,4,7,14,62,0.24,0.16,0.4,0.24,0.4,0.26,0.06,0.32,0.26,0.32,Matches,2021-2022
437,Zidan Sertdemir,dk DEN,"MF,FW",Leverkusen,16,2005,3,0,18,0.2,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,1,1,0,0,0,0,0,0,0.26,0.26,0,0.26,Matches,2021-2022
438,Nils Seufert,de GER,MF,Greuther Fürth,24,1997,4,1,99,1.1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,Matches,2021-2022
439,Kiliann Sildillia,fr FRA,"DF,MF",Freiburg,19,2002,7,1,169,1.9,0,0,0,0,0,0,1,0,0,0,0.2,0.2,3,6,2,0,0,0,0,0,0,0.13,0.13,0,0.13,Matches,2021-2022
440,André Silva,pt POR,FW,RB Leipzig,25,1995,33,24,"2,076",23.1,11,3,14,8,3,3,1,0,12.6,10.7,3.3,14,36,50,172,0.48,0.13,0.61,0.35,0.48,0.54,0.14,0.69,0.46,0.61,Matches,2021-2022
441,Mohamed Simakan,fr FRA,DF,RB Leipzig,21,2000,28,23,"2,009",22.3,1,0,1,1,0,0,5,0,0.9,0.9,0.7,1.6,19,80,10,0.04,0,0.04,0.04,0.04,0.04,0.03,0.07,0.04,0.07,Matches,2021-2022
442,Daley Sinkgraven,nl NED,DF,Leverkusen,26,1995,12,3,351,3.9,0,0,0,0,0,0,0,0,0.2,0.2,0.3,0.5,8,18,16,0,0,0,0,0,0.05,0.08,0.13,0.05,0.13,Matches,2021-2022
443,Tobias Sippel,de GER,GK,Gladbach,33,1988,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2021-2022
444,Hugo Siquet,be BEL,DF,Freiburg,19,2002,1,0,22,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,Matches,2021-2022
445,Ellyes Skhiri,tn TUN,MF,Köln,26,1995,22,20,"1,820",20.2,4,1,5,4,0,0,3,0,3.2,3.2,0.9,4.1,19,83,39,0.2,0.05,0.25,0.2,0.25,0.16,0.05,0.2,0.16,0.2,Matches,2021-2022
446,Robert Skov,dk DEN,"FW,DF",Hoffenheim,25,1996,12,3,368,4.1,0,1,1,0,0,0,1,0,0.7,0.7,1.4,2.1,9,14,37,0,0.24,0.24,0,0.24,0.17,0.34,0.51,0.17,0.51,Matches,2021-2022
447,Danilo Soares,br BRA,DF,Bochum,29,1991,30,30,"2,564",28.5,0,1,1,0,0,0,4,0,0.4,0.4,1.3,1.7,79,132,66,0,0.04,0.04,0,0.04,0.01,0.05,0.06,0.01,0.06,Matches,2021-2022
448,Yann Sommer,ch SUI,GK,Gladbach,32,1988,33,33,"2,970",33,0,1,1,0,0,0,2,0,0,0,0.4,0.4,0,2,0,0,0.03,0.03,0,0.03,0,0.01,0.01,0,0.01,Matches,2021-2022
